id,severity,start_time,end_time,location,city,state,zipcode,country,weather_condition,temperature_f,visibility_mi,precipitation_in,traffic_signal,crossing,junction,stop,railway,created_at
8334,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8335,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8336,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8337,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8338,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8339,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8340,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8341,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8342,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8343,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8344,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8345,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8346,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8347,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8348,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8349,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8350,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8351,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8352,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8353,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8354,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8355,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8356,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8357,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8358,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8359,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8360,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8361,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8362,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8363,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8364,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8365,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8366,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8367,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8368,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8369,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8370,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8371,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8372,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8373,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8374,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8375,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8376,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8377,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8378,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8379,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8380,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8381,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8382,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8383,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8384,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8385,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8386,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8387,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8388,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8389,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8390,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8391,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8392,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8393,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8394,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8395,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8396,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8397,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8398,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8399,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8400,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8401,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8402,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8403,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8404,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8405,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8406,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8407,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8408,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8409,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8410,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8411,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8412,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8413,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8414,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8415,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8416,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8417,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8418,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8419,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8420,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8421,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8422,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8423,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8424,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8425,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8426,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8427,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8428,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8429,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8430,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8431,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8432,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8433,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8434,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8435,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8436,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8437,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8438,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8439,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8440,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8441,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8442,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8443,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8444,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8445,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8446,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8447,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8448,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8449,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8450,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8451,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8452,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8453,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8454,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8455,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8456,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8457,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8458,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8459,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8460,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8461,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8462,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8463,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8464,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8465,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8466,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8467,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8468,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8469,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8470,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8471,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8472,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8473,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8474,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8475,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8476,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8477,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8478,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8479,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8480,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8481,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8482,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8483,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8484,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8485,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8486,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8487,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8488,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8489,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8490,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8491,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8492,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8493,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8494,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8495,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8496,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8497,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8498,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8499,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8500,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8501,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8502,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8503,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8504,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8505,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8506,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8507,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8508,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8509,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8510,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8511,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8512,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8513,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8514,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8515,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8516,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8517,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8518,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8519,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8520,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8521,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8522,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8523,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8524,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8525,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8526,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8527,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8528,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8529,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8530,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8531,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8532,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8533,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8534,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8535,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8536,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8537,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8538,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8539,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8540,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8541,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8542,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8543,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8544,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8545,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8546,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8547,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8548,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8549,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8550,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8551,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8552,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8553,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8554,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8555,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8556,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8557,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8558,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8559,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8560,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8561,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8562,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8563,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8564,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8565,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8566,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8567,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8568,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8569,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8570,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8571,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8572,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8573,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8574,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8575,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8576,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8577,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8578,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8579,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8580,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8581,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8582,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8583,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8584,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8585,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8586,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8587,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8588,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8589,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8590,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8591,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8592,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8593,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8594,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8595,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8596,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8597,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8598,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8599,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8600,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8601,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8602,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8603,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8604,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8605,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8606,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8607,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8608,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8609,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8610,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8611,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8612,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8613,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8614,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8615,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8616,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8617,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8618,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8619,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8620,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8621,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8622,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8623,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8624,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8625,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8626,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8627,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8628,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8629,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8630,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8631,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8632,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8633,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8634,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8635,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8636,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8637,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8638,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8639,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8640,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8641,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8642,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8643,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8644,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8645,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8646,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8647,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8648,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8649,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8650,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8651,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8652,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8653,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8654,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8655,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8656,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8657,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8658,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8659,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8660,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8661,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8662,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8663,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8664,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8665,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8666,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8667,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8668,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8669,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8670,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8671,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8672,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8673,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8674,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8675,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8676,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8677,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8678,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8679,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8680,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8681,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8682,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8683,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8684,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8685,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8686,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8687,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8688,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8689,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8690,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8691,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8692,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8693,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8694,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8695,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8696,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8697,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8698,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8699,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8700,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8701,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8702,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8703,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
8704,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8705,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8706,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8707,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
8708,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8709,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
8710,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8711,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8712,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8713,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8714,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8715,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8716,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8717,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
8718,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
8719,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
8720,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
8721,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
8722,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
8723,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8724,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
8725,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
