country,year,month,day_of_week,time_of_day,urban_rural,road_type,weather_conditions,visibility_level,number_of_vehicles_involved,speed_limit,driver_age_group,driver_gender,driver_alcohol_level,driver_fatigue,vehicle_condition,pedestrians_involved,cyclists_involved,severity,number_of_injuries,number_of_fatalities,emergency_response_time,traffic_volume,road_condition,accident_cause,insurance_claims,medical_cost,economic_loss,region,population_density,city,weather_condition,temperature_f,visibility_mi,categoria_visibilidad,categoria_temperatura
Germany,2021,March,Sunday,Evening,Urban,Main Road,Snowy,170.4977096853677,1,77,61+,Female,0.1035721918293188,0,Moderate,2,2,2,18,2,45.780903164965295,3275.9214697976618,Snow-covered,Drunk Driving,8,26481.669586675034,88178.86713608506,Australia,2675.565609918335,Bogotá,Lluvia Leve,73.26247103609677,5.262343505863474,Media (5-10 mi),Cálida (60-80°F)
Russia,2001,July,Friday,Night,Urban,Main Road,Windy,250.8147930966853,2,55,18-25,Male,0.1375933320108438,0,Moderate,0,1,2,17,1,19.62028127150203,804.4863910327211,Snow-covered,Speeding,9,8226.157029773844,30775.09499891545,South America,667.6603424674207,Bogotá,Lluvia Fuerte,53.820907283994785,0.7761204506384192,Muy Baja (0-2 mi),Templada (40-60°F)
China,2015,June,Thursday,Evening,Rural,Main Road,Snowy,256.082562614341,1,48,41-60,Male,0.0597325750488939,1,Moderate,2,0,2,9,3,37.10688674589368,933.4039002563196,Snow-covered,Weather,5,33971.374587000275,42964.68541590822,Europe,980.2699711662397,Cali,Lluvia Fuerte,88.33424689936027,1.1140565397764268,Muy Baja (0-2 mi),Muy Cálida (>80°F)
Germany,2017,August,Monday,Morning,Urban,Street,Windy,392.0902428071525,4,52,41-60,Female,0.0388762035276252,1,Poor,2,0,2,8,0,24.916490349515115,3837.57374165226,Dry,Speeding,7,47745.3274187532,89183.08754480619,South America,3759.075100138621,Cartagena,Lluvia Leve,54.71182695580007,7.043585057248682,Media (5-10 mi),Templada (40-60°F)
Canada,2015,February,Tuesday,Evening,Rural,Main Road,Foggy,157.18210556318104,2,119,18-25,Male,0.2351005401248584,0,Good,1,2,2,9,4,9.060095152081589,3139.700650837116,Dry,Distracted Driving,2,17157.052211079317,67879.41456867223,Asia,3756.486629755927,Bogotá,Neblina,55.82721414787105,7.837900281359894,Media (5-10 mi),Templada (40-60°F)
Germany,2018,January,Saturday,Morning,Rural,Street,Snowy,364.8785601440712,4,75,18-25,Male,0.1119780883007204,0,Poor,0,0,2,3,2,13.55088797695484,3573.243850456264,Icy,Mechanical Failure,7,38595.77889952419,44414.43726165855,Europe,285.11400568327434,Bogotá,Neblina,65.74509987392298,7.801321952320415,Media (5-10 mi),Cálida (60-80°F)
Russia,2021,June,Saturday,Afternoon,Rural,Main Road,Snowy,371.5922659570248,2,37,<18,Male,0.1121837947014594,0,Poor,1,1,2,5,4,28.5094980213938,8002.363683029435,Icy,Mechanical Failure,9,27967.39759140466,14642.51471535292,North America,3374.119520368679,Medellín,Neblina,82.42067507667336,9.430585961842976,Media (5-10 mi),Muy Cálida (>80°F)
Brazil,2016,September,Tuesday,Night,Rural,Main Road,Rainy,269.6486113471963,3,46,18-25,Female,0.0231153771533857,1,Poor,2,0,2,18,1,59.91625638498472,4565.627037076627,Dry,Speeding,5,1936.3612211885315,46608.87744358942,North America,234.72188237269904,Bogotá,Neblina,82.44884959489053,6.068086712025103,Media (5-10 mi),Muy Cálida (>80°F)
UK,2006,May,Wednesday,Morning,Rural,Highway,Clear,89.68805635224979,1,96,18-25,Male,0.1009785248385106,0,Poor,0,1,2,3,2,24.093388214294063,9034.367698355454,Dry,Weather,3,29703.237304675506,93012.33425919288,Asia,2183.809226828563,Medellín,Lluvia Leve,70.83634702051236,7.162561446575235,Media (5-10 mi),Cálida (60-80°F)
China,2010,November,Monday,Morning,Urban,Street,Rainy,306.1137669673531,1,79,61+,Male,0.0616110853726057,1,Moderate,1,1,2,6,4,51.299760194608034,7464.9835312673085,Dry,Speeding,0,40225.12917143309,63176.81547911564,Asia,2346.832233775065,Cartagena,Lluvia Leve,79.73892474640344,2.913858762844001,Baja (2-5 mi),Cálida (60-80°F)
Brazil,2023,May,Wednesday,Afternoon,Rural,Highway,Rainy,349.4378887162453,3,50,41-60,Female,0.0868214579745422,0,Moderate,0,2,2,9,2,17.3226880510925,6151.174230382761,Snow-covered,Weather,6,3969.0197945207783,80469.19247002117,South America,4401.183308612724,Barranquilla,Despejado,84.50230974092807,7.880864931415885,Media (5-10 mi),Muy Cálida (>80°F)
Russia,2017,May,Sunday,Evening,Urban,Main Road,Foggy,469.77031440639456,1,87,18-25,Female,0.0478859057514789,0,Moderate,0,0,2,2,1,39.35336512788824,2032.6031903858,Dry,Mechanical Failure,2,46366.4867554909,76992.24106449445,North America,926.4726896098912,Medellín,Neblina,85.15949435206866,8.719417602184304,Media (5-10 mi),Muy Cálida (>80°F)
Germany,2017,September,Wednesday,Evening,Urban,Highway,Rainy,285.8692709717891,4,51,41-60,Male,0.0749968741607084,1,Good,0,0,2,13,1,6.368062500025825,6724.02507131443,Wet,Weather,7,20901.843747263592,34761.852510532655,Asia,991.1970859079752,Bogotá,Lluvia Leve,51.39595315231132,7.574652678398347,Media (5-10 mi),Templada (40-60°F)
Canada,2000,September,Sunday,Afternoon,Urban,Highway,Clear,427.0579977827445,1,86,18-25,Female,0.1155325578480805,0,Moderate,2,1,2,0,3,34.04508076348479,6392.532008692712,Dry,Weather,6,44424.83430202413,52948.914680555616,South America,3547.726912725624,Cali,Nublado,75.24163442204429,8.294286578743943,Media (5-10 mi),Cálida (60-80°F)
Canada,2020,September,Wednesday,Night,Rural,Highway,Clear,123.29872976452924,3,51,18-25,Male,0.091926100898827,0,Poor,0,1,2,18,4,46.34010689731054,7153.682255187935,Dry,Speeding,9,6830.2307290223325,87753.04197722168,Australia,4180.706276571414,Cali,Lluvia Leve,54.33671567419871,7.394435081733623,Media (5-10 mi),Templada (40-60°F)
Brazil,2013,February,Monday,Evening,Urban,Highway,Clear,330.22994308499426,3,75,<18,Male,0.1829982825858077,0,Good,0,0,2,3,4,57.06736079849299,1528.400447913254,Dry,Mechanical Failure,9,30736.87738071094,49435.40555167595,Europe,525.4570681295041,Cali,Neblina,87.73762969295554,7.355720562561461,Media (5-10 mi),Muy Cálida (>80°F)
Germany,2007,December,Tuesday,Night,Rural,Main Road,Rainy,355.2727326941284,3,95,18-25,Male,0.0707507196313996,0,Poor,2,1,2,8,1,30.338826332122917,968.938801522016,Dry,Distracted Driving,2,18634.014760460355,86536.440278844,South America,3386.362143264274,Bogotá,Despejado,65.41314698769753,5.989996946480438,Media (5-10 mi),Cálida (60-80°F)
China,2006,April,Friday,Night,Urban,Main Road,Foggy,411.0394177852032,3,33,<18,Female,0.1228355416603781,0,Poor,1,1,2,15,3,38.56136258433244,9195.28196256374,Icy,Speeding,1,33944.131981806146,92694.84834198753,North America,3204.4574129305693,Barranquilla,Neblina,61.311803891995595,7.070124657844624,Media (5-10 mi),Cálida (60-80°F)
India,2003,June,Monday,Morning,Rural,Street,Snowy,228.27049483352303,2,106,41-60,Male,0.009328663866793,0,Good,0,1,2,1,3,15.889682211144349,8405.649180193941,Wet,Speeding,5,28154.361006794665,14659.799692654346,Europe,461.4951804970605,Cartagena,Lluvia Fuerte,52.51672545400701,5.496852246523071,Media (5-10 mi),Templada (40-60°F)
UK,2015,March,Saturday,Evening,Urban,Main Road,Foggy,402.1952405440412,1,93,41-60,Male,0.0347937236472488,1,Good,1,2,2,15,3,49.05737606785871,4357.651424361692,Dry,Distracted Driving,7,24155.37045241534,12271.737568853068,North America,1890.2903459098904,Cartagena,Nublado,94.910195807104,0.6572053037642109,Muy Baja (0-2 mi),Muy Cálida (>80°F)
USA,2020,February,Sunday,Night,Rural,Main Road,Foggy,172.82713621373145,1,30,41-60,Male,0.1300949706746608,1,Moderate,1,2,2,16,3,7.171606417859721,223.5215298384058,Dry,Weather,9,32685.554100027963,18803.29719250033,Australia,4396.787678926001,Bogotá,Nublado,61.125242176362875,1.5643562615906572,Muy Baja (0-2 mi),Cálida (60-80°F)
India,2017,June,Tuesday,Morning,Urban,Highway,Windy,220.7552238659507,2,91,41-60,Male,0.087686504686796,0,Good,0,1,2,7,0,47.002956432651466,6189.980917606332,Icy,Distracted Driving,2,29880.239223377088,78609.67204407117,Europe,2130.3952449048056,Cali,Lluvia Leve,89.09201055926857,0.7477459687801644,Muy Baja (0-2 mi),Muy Cálida (>80°F)
Brazil,2024,August,Saturday,Night,Urban,Main Road,Foggy,331.4510965424932,2,68,18-25,Male,0.1847739786583296,0,Poor,2,2,2,4,1,57.11604757550911,5057.913013169066,Wet,Mechanical Failure,6,9868.923191552827,84713.14524943149,Europe,2350.6392414659344,Bogotá,Despejado,59.82618304298783,1.4974115934250682,Muy Baja (0-2 mi),Templada (40-60°F)
Brazil,2010,March,Sunday,Evening,Rural,Street,Windy,417.5451084059692,2,74,41-60,Female,0.1824112130370261,0,Good,0,2,2,11,2,56.90196015756285,6228.247662392013,Snow-covered,Speeding,9,34247.86005723104,28315.634492214685,Asia,1036.1089252837685,Cartagena,Lluvia Fuerte,93.32938004401821,8.05035077485688,Media (5-10 mi),Muy Cálida (>80°F)
China,2005,May,Wednesday,Morning,Rural,Highway,Windy,292.23659074023243,1,84,18-25,Female,0.142207744736988,0,Good,0,2,2,19,1,30.9395782470276,8119.471145706654,Icy,Drunk Driving,5,45458.21415342778,43910.0318580554,North America,2338.317443924181,Bogotá,Neblina,82.74110430989543,0.857510250496194,Muy Baja (0-2 mi),Muy Cálida (>80°F)
China,2017,December,Tuesday,Evening,Rural,Highway,Snowy,104.25469397707982,2,116,26-40,Male,0.2443132827003568,0,Moderate,1,1,2,0,4,54.19156234189542,4099.143724294139,Dry,Distracted Driving,3,10229.70334353444,98027.8834765364,Australia,4427.105737991785,Cali,Nublado,52.037225085032595,4.53996526559241,Baja (2-5 mi),Templada (40-60°F)
Germany,2009,August,Wednesday,Afternoon,Urban,Street,Snowy,124.35244380303146,2,50,61+,Female,0.2359536342620272,1,Good,2,1,2,14,4,31.28254371930314,1284.49851084617,Wet,Weather,2,5105.280509293923,7698.458902471337,Australia,3625.4709349605,Barranquilla,Lluvia Fuerte,90.76666146754616,7.266047703521664,Media (5-10 mi),Muy Cálida (>80°F)
Russia,2023,December,Sunday,Evening,Urban,Main Road,Windy,261.59313182584225,4,32,41-60,Male,0.0598389225159045,1,Poor,0,0,2,12,4,38.780612950933225,3530.593870155016,Snow-covered,Mechanical Failure,8,33919.89431538035,82220.6634798943,South America,1527.093253895535,Cartagena,Lluvia Fuerte,77.81621948842957,9.150269560206468,Media (5-10 mi),Cálida (60-80°F)
Russia,2016,May,Wednesday,Night,Rural,Street,Foggy,431.8658278607379,2,57,41-60,Male,0.1271679114652482,1,Good,1,1,2,1,3,9.811969170248013,7741.516241031905,Wet,Distracted Driving,8,22563.000695447518,6361.468117503257,Australia,1673.692289115454,Barranquilla,Neblina,77.23126303387332,1.591678121663136,Muy Baja (0-2 mi),Cálida (60-80°F)
Japan,2024,January,Monday,Afternoon,Rural,Highway,Rainy,94.77556981581785,3,118,41-60,Male,0.1747929779729648,1,Moderate,1,1,2,11,2,28.93571238690341,5311.290673251096,Dry,Mechanical Failure,1,42344.76961579648,56339.96140751118,Australia,4456.915712671108,Medellín,Lluvia Leve,77.73939546984722,6.748431776938294,Media (5-10 mi),Cálida (60-80°F)
Australia,2016,February,Wednesday,Morning,Urban,Main Road,Snowy,270.01808539597926,3,47,41-60,Male,0.0067083241674055,1,Good,2,0,2,6,0,42.95306660896114,9460.744924866329,Snow-covered,Drunk Driving,9,23134.69878387278,19295.455984940905,Europe,3533.1919959055467,Medellín,Neblina,82.00715031349186,7.303239444384771,Media (5-10 mi),Muy Cálida (>80°F)
USA,2014,March,Thursday,Night,Rural,Street,Rainy,205.87403819971712,4,31,61+,Female,0.1250893290831743,0,Moderate,2,0,2,1,0,36.37073751401332,9943.511036245714,Dry,Drunk Driving,2,11433.09820503832,27239.462040956783,Europe,4914.479961050852,Bogotá,Nublado,53.525533285634836,8.4164919663978,Media (5-10 mi),Templada (40-60°F)
Japan,2023,March,Wednesday,Evening,Rural,Main Road,Snowy,156.20434745888963,1,101,26-40,Female,0.1829133541696525,1,Moderate,2,2,2,19,3,28.08168757466988,9478.64363687773,Wet,Weather,7,15857.163918911672,48288.596778921696,South America,98.29796307252036,Bogotá,Lluvia Leve,91.92734759120984,9.789713223687002,Media (5-10 mi),Muy Cálida (>80°F)
Australia,2021,November,Tuesday,Morning,Rural,Highway,Snowy,93.28083565528578,2,79,18-25,Male,0.1377243566288556,1,Poor,0,1,2,18,1,51.25297824123263,5725.664711756695,Wet,Distracted Driving,0,3197.83115874822,66318.66790202775,South America,3196.9670285150387,Cali,Lluvia Leve,79.25422266939434,6.273133910659096,Media (5-10 mi),Cálida (60-80°F)
Australia,2004,July,Sunday,Night,Urban,Street,Rainy,312.1705546043646,4,102,41-60,Female,0.0180743260144732,1,Poor,0,0,2,8,3,6.984956944788661,2434.2387143622914,Icy,Mechanical Failure,5,44885.99295485434,43833.98363810226,South America,2893.450574948327,Bogotá,Neblina,83.4157220154637,8.870959899281214,Media (5-10 mi),Muy Cálida (>80°F)
Brazil,2012,January,Saturday,Afternoon,Urban,Main Road,Foggy,461.7779122031892,2,76,41-60,Female,0.1076652029507432,1,Good,1,1,2,15,4,46.30431425924892,1031.1526854772162,Snow-covered,Weather,1,11823.080963662229,12222.332020912978,Asia,4068.150314234324,Bogotá,Despejado,66.92832756749375,2.305522716647988,Baja (2-5 mi),Cálida (60-80°F)
UK,2009,May,Saturday,Evening,Rural,Highway,Clear,357.6592728982971,1,57,61+,Female,0.0828050227280713,1,Good,0,1,2,16,0,16.144377252321817,8148.699925569727,Wet,Mechanical Failure,2,11650.870153110603,37156.99232865279,South America,603.2649882496006,Medellín,Neblina,58.47608428919657,3.923611939951341,Baja (2-5 mi),Templada (40-60°F)
Brazil,2010,August,Thursday,Night,Rural,Highway,Foggy,425.7446729862529,4,99,26-40,Male,0.239995146449412,0,Good,2,2,2,9,1,15.284695742511788,120.6434286245332,Icy,Speeding,2,14709.205995329296,62962.8274634144,Australia,2865.2000772488864,Bogotá,Nublado,78.67767932890698,5.149419153219209,Media (5-10 mi),Cálida (60-80°F)
Russia,2004,May,Monday,Morning,Rural,Street,Windy,377.93167259610897,1,110,41-60,Female,0.0867133003461456,0,Moderate,2,2,2,18,2,41.356928596818975,2146.1281838472764,Snow-covered,Distracted Driving,1,41355.37694294191,55146.65337673694,Asia,3147.085310607624,Barranquilla,Despejado,53.03076322479049,5.025805887220395,Media (5-10 mi),Templada (40-60°F)
Russia,2011,November,Thursday,Evening,Rural,Highway,Snowy,215.9502668162387,1,68,26-40,Male,0.1931186852944402,1,Moderate,2,1,2,1,0,11.01193721306864,5138.934710064231,Icy,Weather,7,8670.056790746976,19461.779186487434,Europe,2301.673429482791,Cartagena,Despejado,54.362304410955055,7.071048192475937,Media (5-10 mi),Templada (40-60°F)
Russia,2002,May,Thursday,Night,Urban,Street,Snowy,260.76289489464324,4,101,18-25,Female,0.062679885505365,0,Poor,1,1,2,11,2,14.628598920008852,808.2435393496596,Wet,Drunk Driving,4,20553.422989342413,43471.82373415172,South America,1815.3158561125188,Medellín,Nublado,86.43157937399164,4.239669202579776,Baja (2-5 mi),Muy Cálida (>80°F)
Russia,2016,November,Tuesday,Night,Urban,Main Road,Windy,336.73846048410485,3,56,61+,Male,0.2151591139533924,0,Poor,0,0,2,18,4,12.373547847789055,4766.10850549719,Snow-covered,Distracted Driving,9,21622.35920516521,39759.67097578994,Australia,878.6000777732573,Bogotá,Neblina,79.70821978451262,4.465556837492603,Baja (2-5 mi),Cálida (60-80°F)
USA,2002,January,Saturday,Night,Urban,Highway,Foggy,102.33901457885868,2,73,61+,Male,0.0745098755314359,1,Poor,1,0,2,15,4,37.0689586368341,1602.9291670658272,Dry,Drunk Driving,6,33773.18035205694,50168.66994084567,South America,4500.301658246002,Bogotá,Despejado,56.05466397188356,9.68953139905403,Media (5-10 mi),Templada (40-60°F)
Japan,2008,May,Saturday,Evening,Rural,Street,Clear,161.67035570056223,3,58,26-40,Male,0.1846504698243764,0,Good,2,1,2,5,0,43.01904428258722,6576.525494657654,Dry,Weather,0,27993.19857322326,80983.57353628332,Asia,3902.671137522712,Cali,Neblina,93.5723285963031,5.646089468999249,Media (5-10 mi),Muy Cálida (>80°F)
Brazil,2013,June,Tuesday,Afternoon,Urban,Main Road,Clear,488.306929159751,2,91,<18,Male,0.1565325254123056,0,Good,1,2,2,17,0,57.07078067514445,3904.142327569274,Wet,Drunk Driving,8,10185.917172442503,57803.83744058157,Australia,3018.292287450121,Cartagena,Neblina,73.31175784783912,9.37054900094601,Media (5-10 mi),Cálida (60-80°F)
USA,2001,June,Wednesday,Afternoon,Urban,Main Road,Rainy,404.3809077829617,4,38,<18,Male,0.0283029185860203,1,Good,0,2,2,19,0,35.6488910766609,1678.396088174634,Snow-covered,Distracted Driving,5,11301.557580650344,31096.62978188737,Australia,1910.649211840867,Barranquilla,Neblina,60.65339188686897,4.706988699216187,Baja (2-5 mi),Cálida (60-80°F)
USA,2018,July,Friday,Evening,Urban,Highway,Clear,313.29759307134367,4,30,<18,Male,0.1296834403784808,0,Moderate,2,0,2,2,1,35.645590021456684,6832.529356796319,Icy,Mechanical Failure,9,32430.2176190222,77303.6357010434,South America,4917.091047361106,Bogotá,Neblina,53.297884836954076,1.3323998181672743,Muy Baja (0-2 mi),Templada (40-60°F)
India,2022,December,Tuesday,Afternoon,Rural,Main Road,Snowy,100.1474998962458,1,79,<18,Male,0.0271499471492868,0,Moderate,1,2,2,6,2,28.022232694682625,2595.025819877073,Dry,Weather,8,4766.999899610767,26283.58986934703,North America,4995.183834899128,Bogotá,Despejado,89.78593224848669,5.873763290806402,Media (5-10 mi),Muy Cálida (>80°F)
Germany,2024,November,Friday,Afternoon,Rural,Street,Snowy,51.04042408877786,4,77,26-40,Female,0.0495460665827371,1,Poor,1,1,2,19,2,24.81102945843224,6599.906757079695,Snow-covered,Weather,4,41384.16199656313,59537.13911842765,Asia,142.65572190155245,Bogotá,Despejado,75.46819123723867,0.5206493690998631,Muy Baja (0-2 mi),Cálida (60-80°F)
UK,2019,September,Wednesday,Evening,Rural,Main Road,Rainy,462.1448118547633,2,80,<18,Male,0.2327221963249863,0,Moderate,0,1,2,3,1,6.474845876940382,8544.720900725504,Snow-covered,Drunk Driving,0,2791.2460055872543,13649.301889123204,Australia,3519.12071010627,Bogotá,Nublado,52.53725148970854,2.657491249568247,Baja (2-5 mi),Templada (40-60°F)
Japan,2018,August,Friday,Afternoon,Rural,Highway,Rainy,474.8026060292368,1,52,26-40,Female,0.038848451573031,0,Moderate,2,0,2,16,4,57.45952429510664,3867.935872971075,Icy,Distracted Driving,3,2399.515625763588,9383.371243969594,Europe,542.9673408865461,Cali,Despejado,81.79311330184655,1.971141545274561,Muy Baja (0-2 mi),Muy Cálida (>80°F)
Australia,2001,July,Saturday,Morning,Urban,Main Road,Clear,343.25956859116246,1,76,61+,Female,0.246354690678561,0,Moderate,0,0,2,16,0,25.766850843808445,8041.660938750027,Dry,Speeding,2,20603.71229529481,64035.241833736494,North America,2100.451266515569,Cartagena,Lluvia Fuerte,79.396833703745,9.338569531344048,Media (5-10 mi),Cálida (60-80°F)
USA,2014,January,Thursday,Night,Urban,Main Road,Snowy,403.9746685607454,4,104,<18,Male,0.159611938826528,0,Good,1,0,2,9,3,17.69316040726784,6872.581565315434,Snow-covered,Mechanical Failure,7,14726.049065442812,87434.07711545799,Australia,4984.00173386512,Medellín,Lluvia Fuerte,89.5001529891214,0.9080389171388215,Muy Baja (0-2 mi),Muy Cálida (>80°F)
Germany,2002,September,Saturday,Morning,Rural,Main Road,Foggy,283.8442611576503,4,77,18-25,Female,0.0608908262308643,1,Good,1,2,2,1,2,25.86893731594537,7820.949751264535,Wet,Drunk Driving,4,23492.45041362808,30241.964679314187,Australia,497.1547412126103,Medellín,Despejado,59.60921752842903,6.795410364571215,Media (5-10 mi),Templada (40-60°F)
Russia,2015,May,Wednesday,Afternoon,Rural,Main Road,Windy,285.06111711997744,2,113,41-60,Female,0.1503054221680982,0,Moderate,0,2,2,4,1,23.28494164316385,4565.458430142666,Icy,Speeding,0,9338.035871429283,31360.01503859954,Asia,2339.935481332825,Medellín,Nublado,69.94116740949761,3.282596228231428,Baja (2-5 mi),Cálida (60-80°F)
Germany,2020,July,Friday,Morning,Urban,Highway,Clear,368.5224067188904,4,112,18-25,Female,0.1268589054114249,1,Poor,1,2,2,6,1,40.45721839735561,193.82314888530584,Icy,Mechanical Failure,4,47286.17648423543,15899.635495956874,South America,4817.735154464519,Cali,Lluvia Fuerte,72.266143144746,6.619152740059077,Media (5-10 mi),Cálida (60-80°F)
India,2017,May,Wednesday,Night,Rural,Street,Rainy,51.41423575156973,3,56,61+,Male,0.2442318337740268,0,Moderate,0,1,2,18,1,28.388413227942973,580.6728432803917,Dry,Mechanical Failure,0,42174.76210785032,48991.71776570335,North America,4484.536591180153,Cartagena,Nublado,65.69813335699,8.156007565201783,Media (5-10 mi),Cálida (60-80°F)
