country,year,month,day_of_week,time_of_day,urban_rural,road_type,weather_conditions,visibility_level,number_of_vehicles_involved,speed_limit,driver_age_group,driver_gender,driver_alcohol_level,driver_fatigue,vehicle_condition,pedestrians_involved,cyclists_involved,severity,number_of_injuries,number_of_fatalities,emergency_response_time,traffic_volume,road_condition,accident_cause,insurance_claims,medical_cost,economic_loss,region,population_density,city,weather_condition,temperature_f,visibility_mi,categoria_visibilidad,categoria_temperatura
Germany,2020,December,Saturday,Evening,Rural,Main Road,Clear,151.5819598702143,4,91,61+,Female,0.2410361476657983,0,Poor,1,1,2,6,1,6.743067465896722,5593.106071856891,Wet,Drunk Driving,3,47612.43022568676,1996.4374613238656,Australia,2897.0341632461696,Medellín,Neblina,51.7475871417975,5.93715299539223,Media (5-10 mi),Templada (40-60°F)
UK,2020,March,Monday,Morning,Urban,Main Road,Foggy,402.2128871897612,1,39,18-25,Male,0.1816641236618748,0,Moderate,0,1,2,10,1,5.660147242462225,6073.237672779858,Dry,Drunk Driving,6,28397.77188602212,5677.119679062093,Asia,2164.863300356646,Cartagena,Lluvia Leve,93.93729254702359,9.026012122269258,Media (5-10 mi),Muy Cálida (>80°F)
UK,2015,April,Monday,Morning,Urban,Street,Rainy,84.38154225111528,4,81,61+,Male,0.177545385408697,0,Poor,2,0,2,7,1,36.35707035791488,8121.343427598386,Wet,Speeding,9,29831.66329024277,9019.097641819104,North America,2091.069604246845,Cali,Lluvia Fuerte,67.24437646721714,0.9246837757076773,Muy Baja (0-2 mi),Cálida (60-80°F)
Germany,2017,December,Sunday,Morning,Urban,Street,Clear,172.4233434397089,3,56,26-40,Female,0.1046058433938829,0,Poor,1,2,2,7,1,20.126227236317565,2277.487065651628,Icy,Mechanical Failure,5,35323.83214802232,3240.3382073162998,South America,3032.0391739686584,Bogotá,Neblina,81.5590046519046,5.938117929589932,Media (5-10 mi),Muy Cálida (>80°F)
UK,2010,July,Wednesday,Morning,Rural,Highway,Rainy,207.25966237655336,1,117,61+,Female,0.1163363931264097,1,Good,0,1,2,15,1,11.469623902471456,2989.0391456237,Dry,Drunk Driving,2,49225.25985760534,38586.90128361264,Europe,3798.086770269596,Cartagena,Lluvia Leve,64.79746092896248,3.838288562788835,Baja (2-5 mi),Cálida (60-80°F)
Russia,2020,August,Tuesday,Night,Rural,Highway,Windy,87.85331651695657,3,99,41-60,Male,0.1185371777242844,1,Poor,0,1,2,13,3,32.19416739175787,7923.679614749536,Icy,Mechanical Failure,0,39292.15361132908,58960.12046472471,South America,3469.9149792146995,Barranquilla,Lluvia Fuerte,66.61685948170872,6.068080769805984,Media (5-10 mi),Cálida (60-80°F)
UK,2001,January,Sunday,Afternoon,Rural,Main Road,Rainy,465.13549171507606,3,39,61+,Female,0.1584386440657984,0,Poor,1,2,2,17,1,52.85304350136236,5510.758869469274,Wet,Distracted Driving,3,40487.32548725229,13382.529525369346,Australia,2775.763447460334,Cartagena,Lluvia Fuerte,78.9889076494832,5.0534069711166,Media (5-10 mi),Cálida (60-80°F)
China,2024,April,Wednesday,Afternoon,Rural,Main Road,Clear,105.54551709741976,1,102,61+,Male,0.0712736991022381,0,Poor,1,1,2,17,2,52.37869691233686,4958.100904543318,Snow-covered,Drunk Driving,2,32276.285018289214,61990.12486524855,South America,473.6655548966645,Barranquilla,Lluvia Leve,79.14248167965833,7.497933674141368,Media (5-10 mi),Cálida (60-80°F)
Australia,2017,June,Wednesday,Night,Rural,Highway,Snowy,443.4038507540205,3,87,61+,Female,0.1885000613907821,1,Moderate,1,0,2,3,3,39.24535817548657,3317.9439249785946,Wet,Drunk Driving,8,45558.30810186968,2818.185406493866,South America,2390.511224091105,Cartagena,Lluvia Leve,58.64647006711404,9.748891781392661,Media (5-10 mi),Templada (40-60°F)
Japan,2010,December,Sunday,Afternoon,Urban,Highway,Foggy,348.3108052535899,1,56,61+,Female,0.1574545318128992,0,Good,1,0,2,11,3,15.133974845942976,4386.075246857771,Snow-covered,Speeding,1,16448.117685146208,38878.829967359874,Europe,1031.7838486319044,Cartagena,Neblina,83.94950699964672,3.8247523966829537,Baja (2-5 mi),Muy Cálida (>80°F)
Russia,2012,August,Sunday,Night,Rural,Street,Foggy,213.8460231016276,1,37,41-60,Female,0.0282950501780459,0,Poor,0,2,2,16,1,29.56681514494658,9351.430832204556,Dry,Weather,3,3228.474554432943,34622.29860644878,South America,4634.708025429199,Barranquilla,Lluvia Leve,54.54855266447318,6.050886074484587,Media (5-10 mi),Templada (40-60°F)
China,2005,September,Friday,Night,Rural,Highway,Foggy,482.72725963686463,4,86,<18,Male,0.1226947168164958,0,Poor,0,0,2,19,0,17.804406151841004,891.2416027062851,Wet,Speeding,8,44907.69420749813,9049.276783524292,North America,1010.9694590910412,Cartagena,Neblina,70.92877281805244,8.031887686460104,Media (5-10 mi),Cálida (60-80°F)
Japan,2013,February,Monday,Night,Urban,Street,Windy,191.718314954141,4,97,<18,Female,0.123106800184666,0,Poor,0,1,2,5,4,10.449067591579404,998.48213630075,Dry,Distracted Driving,0,22151.8974324502,41144.968953851465,North America,2130.531041966852,Cali,Nublado,53.12835975161854,9.943382134732987,Media (5-10 mi),Templada (40-60°F)
Brazil,2022,August,Tuesday,Morning,Urban,Highway,Snowy,253.20502827232647,2,103,61+,Male,0.0279598385172898,1,Poor,1,2,2,1,3,14.238077809893417,1830.3912387179885,Snow-covered,Drunk Driving,5,5904.278127047549,97054.81422254907,Asia,3962.52570221681,Cali,Lluvia Leve,71.13026322924927,8.87812856989286,Media (5-10 mi),Cálida (60-80°F)
Germany,2017,January,Monday,Afternoon,Rural,Main Road,Windy,338.0047166432611,1,54,61+,Female,0.1916610315363594,0,Moderate,2,2,2,12,1,37.287635606522095,951.2602629374492,Wet,Distracted Driving,7,11051.169968516928,25979.615533177523,Europe,3267.592301004871,Medellín,Despejado,66.79384554872121,8.02407929905619,Media (5-10 mi),Cálida (60-80°F)
Germany,2015,March,Tuesday,Evening,Rural,Main Road,Foggy,354.43527303077934,4,55,18-25,Female,0.2233359940996702,0,Good,2,0,2,19,3,15.321673621826667,2846.4232804757667,Icy,Mechanical Failure,1,20146.32271929414,22472.35114555052,Europe,2035.0121342945577,Bogotá,Lluvia Leve,51.66952495215003,8.006161375881131,Media (5-10 mi),Templada (40-60°F)
Germany,2005,November,Monday,Night,Urban,Main Road,Foggy,159.14453649852516,4,114,61+,Female,0.1811560489813009,0,Moderate,2,2,2,1,4,37.90943158156112,538.1621368957809,Icy,Distracted Driving,0,13142.32084589544,32285.13386449428,Australia,228.86009013892897,Bogotá,Nublado,71.96285738338618,7.283629217558473,Media (5-10 mi),Cálida (60-80°F)
Japan,2004,February,Saturday,Morning,Urban,Main Road,Snowy,230.20157280192367,2,36,61+,Female,0.1756046619528139,0,Moderate,2,1,2,7,2,21.700928327718817,1035.29322248249,Dry,Weather,8,30742.28519931417,94377.85876022132,South America,1272.8135525401444,Cartagena,Nublado,84.38629796566772,4.15400395034213,Baja (2-5 mi),Muy Cálida (>80°F)
Australia,2006,January,Tuesday,Evening,Urban,Street,Clear,290.26661275007245,3,69,18-25,Male,0.0482669785255452,1,Poor,2,2,2,9,0,39.02485994777505,9785.122560800311,Dry,Distracted Driving,8,8822.662916608539,5094.36841355559,Asia,1602.3565304697192,Bogotá,Nublado,73.15382707193473,1.9797206426064315,Muy Baja (0-2 mi),Cálida (60-80°F)
UK,2002,April,Friday,Afternoon,Urban,Highway,Rainy,466.9977847719704,4,71,<18,Male,0.1498027125128858,1,Poor,2,1,2,11,2,13.18831402768247,5684.3281396127495,Wet,Distracted Driving,3,1136.334120398673,7066.045726410257,South America,1627.6701553534926,Cartagena,Lluvia Fuerte,68.97671110634766,4.834383525775846,Baja (2-5 mi),Cálida (60-80°F)
Australia,2015,July,Friday,Afternoon,Rural,Street,Rainy,102.84656376663432,1,32,26-40,Female,0.1821628944464603,0,Poor,0,1,2,11,2,27.961833292035585,6679.5758080298665,Icy,Speeding,7,38572.17581269224,30261.83291370469,Asia,2701.9921801517667,Cartagena,Despejado,92.2774394274899,2.510944526595828,Baja (2-5 mi),Muy Cálida (>80°F)
Germany,2005,August,Friday,Evening,Urban,Street,Clear,183.52155592500637,3,74,26-40,Female,0.0457469314713446,1,Poor,1,0,2,9,2,19.998657895662877,9409.423333468323,Dry,Speeding,7,38198.68471308657,75622.79561900116,North America,413.0604171761206,Barranquilla,Nublado,52.050752926152775,7.503072516194572,Media (5-10 mi),Templada (40-60°F)
Australia,2002,April,Monday,Morning,Urban,Street,Windy,261.5961944105883,3,117,61+,Female,0.0637292128613965,1,Good,0,2,2,6,3,40.95982355134044,9816.160678904826,Icy,Speeding,2,14003.838041962064,4354.907928171356,Asia,3807.597333205866,Cartagena,Lluvia Leve,53.472636195209176,4.277611259234862,Baja (2-5 mi),Templada (40-60°F)
UK,2014,April,Thursday,Night,Rural,Main Road,Clear,222.73575199166896,2,53,18-25,Female,0.2331616126760844,0,Poor,1,1,2,11,1,28.806416670004964,1587.0123426844273,Dry,Weather,3,19770.34070720996,28786.79733563729,Asia,805.0977355176891,Cali,Nublado,75.25603029705672,9.49360935142333,Media (5-10 mi),Cálida (60-80°F)
Canada,2004,January,Tuesday,Evening,Urban,Main Road,Clear,135.45978833880355,3,39,<18,Female,0.1732948654619483,1,Good,1,2,2,6,2,43.31659261312653,5786.209402129358,Wet,Drunk Driving,3,1355.5502327999457,80213.65509838125,Asia,2487.298979217823,Medellín,Neblina,55.65077877160066,8.300880752332878,Media (5-10 mi),Templada (40-60°F)
China,2011,May,Tuesday,Evening,Urban,Highway,Windy,255.70154927423903,2,64,18-25,Male,0.1527626755808389,0,Moderate,1,2,2,13,1,13.276865263060213,6148.573116761551,Wet,Distracted Driving,2,10763.800955645793,96755.32315818898,North America,461.1994204972474,Barranquilla,Despejado,78.97331754631409,8.2232145641711,Media (5-10 mi),Cálida (60-80°F)
USA,2008,February,Thursday,Night,Rural,Street,Snowy,313.52315601776843,1,74,41-60,Male,0.094475805417764,0,Moderate,0,2,2,3,4,57.80024967226865,642.2102220249118,Dry,Speeding,3,32574.80701965109,9553.673254964671,Australia,4629.412465399942,Bogotá,Nublado,59.08187719670427,5.608697775012171,Media (5-10 mi),Templada (40-60°F)
UK,2014,February,Thursday,Night,Rural,Main Road,Snowy,450.4057366836655,2,106,61+,Male,0.2423308141763186,1,Poor,2,1,2,8,3,45.4936941373516,9268.424360834695,Icy,Mechanical Failure,7,38314.02742400869,24699.006269619826,Australia,3566.4719084903536,Cartagena,Lluvia Leve,66.50705037367928,7.249988656830858,Media (5-10 mi),Cálida (60-80°F)
China,2002,November,Tuesday,Evening,Urban,Highway,Windy,332.3416174635337,1,65,26-40,Female,0.2036358437378876,0,Good,2,2,2,14,4,49.2585792786748,9143.133291286273,Snow-covered,Weather,6,36771.31749613894,40886.87089041682,Australia,2487.959241498851,Cartagena,Neblina,51.77355422776991,1.5221911900985832,Muy Baja (0-2 mi),Templada (40-60°F)
Russia,2017,May,Monday,Morning,Rural,Highway,Snowy,420.6738337229663,2,65,26-40,Male,0.1681548644007134,0,Moderate,0,0,2,19,4,8.257301254072548,5980.63002171501,Snow-covered,Mechanical Failure,1,19496.81024792813,33516.3688234303,North America,422.2572857376929,Bogotá,Lluvia Leve,78.99201432669213,2.453265764118907,Baja (2-5 mi),Cálida (60-80°F)
USA,2013,October,Thursday,Evening,Rural,Main Road,Rainy,368.75300659466313,3,117,41-60,Female,0.0864760818862211,0,Moderate,0,2,2,15,1,38.26988543348208,9734.331173381186,Icy,Drunk Driving,9,22860.57236070192,45198.82978701685,North America,3239.168149948539,Bogotá,Lluvia Fuerte,51.441703049214865,0.9823727585266002,Muy Baja (0-2 mi),Templada (40-60°F)
Germany,2001,June,Monday,Evening,Urban,Street,Clear,207.5566961457596,3,109,26-40,Male,0.0331544030349483,1,Moderate,1,1,2,1,2,53.09679630731908,5299.940882511716,Snow-covered,Mechanical Failure,5,8164.608781238553,51549.7160171192,Europe,3216.5315400798386,Cali,Neblina,80.98907479219832,8.027691406681294,Media (5-10 mi),Muy Cálida (>80°F)
Brazil,2020,August,Thursday,Afternoon,Urban,Street,Rainy,450.9369717789912,3,77,18-25,Female,0.1566195758379527,0,Moderate,0,0,2,0,4,32.23568377347107,3859.580895088065,Icy,Drunk Driving,8,14398.260805956526,34533.28558889867,Europe,4250.72831910776,Cartagena,Nublado,77.51947210279803,4.982310248707258,Baja (2-5 mi),Cálida (60-80°F)
China,2014,December,Sunday,Afternoon,Rural,Street,Foggy,105.04336301486477,3,64,61+,Female,0.0052367039825371,0,Good,0,2,2,0,2,46.96405614723842,5652.49857971235,Icy,Drunk Driving,5,11499.355972397456,36317.14241405954,Asia,185.79825856789247,Barranquilla,Neblina,81.51415642317706,3.1123431615213204,Baja (2-5 mi),Muy Cálida (>80°F)
Japan,2012,February,Tuesday,Evening,Rural,Main Road,Windy,111.87228401493638,2,48,61+,Female,0.1322559847537656,0,Good,0,0,2,6,4,48.86311480574231,9766.27617923748,Icy,Drunk Driving,9,39408.923406780974,13374.4596302191,South America,585.8702785557185,Cartagena,Despejado,51.85351986410271,4.335269288667981,Baja (2-5 mi),Templada (40-60°F)
Canada,2016,October,Friday,Evening,Rural,Street,Rainy,279.5528307830656,2,51,26-40,Female,0.0423771847756739,1,Moderate,2,1,2,5,1,56.65856169126834,3138.680476541904,Dry,Speeding,0,19106.227701956257,71374.08397560011,South America,2528.66720395552,Cartagena,Despejado,82.93252476020271,2.4127590229482,Baja (2-5 mi),Muy Cálida (>80°F)
Germany,2012,April,Friday,Afternoon,Urban,Main Road,Snowy,409.65146938414506,4,109,61+,Female,0.0234233083465598,1,Poor,1,1,2,19,2,6.057743264028026,1798.373228834853,Icy,Drunk Driving,6,26639.50719920677,56467.12778613501,North America,1280.7908412425352,Barranquilla,Despejado,58.13590637214455,1.1490871437742844,Muy Baja (0-2 mi),Templada (40-60°F)
Germany,2015,February,Monday,Morning,Rural,Highway,Foggy,399.1415645221289,2,107,61+,Male,0.0276815612922281,1,Good,1,0,2,7,1,37.01117089129475,4179.220501553715,Wet,Mechanical Failure,5,1420.2055024716935,65420.66661348423,South America,120.57802784528867,Cartagena,Neblina,92.03489022189164,9.141533093895754,Media (5-10 mi),Muy Cálida (>80°F)
Canada,2016,December,Tuesday,Afternoon,Urban,Main Road,Windy,483.6454001879573,3,65,41-60,Female,0.2432015817056487,1,Poor,2,2,2,8,4,57.87160495873224,4095.746162433061,Snow-covered,Speeding,8,15236.798195403657,22606.84865605439,Asia,1614.9032530864592,Cartagena,Despejado,71.3712379712247,4.8013866086911,Baja (2-5 mi),Cálida (60-80°F)
UK,2008,May,Saturday,Night,Urban,Highway,Rainy,321.3827818918655,4,75,18-25,Male,0.0659956727620629,0,Moderate,1,1,2,15,1,19.60834905296768,5391.552088767266,Dry,Drunk Driving,6,19483.118796316583,32637.895117972243,North America,2237.007575311513,Medellín,Lluvia Leve,56.57886052206635,2.0973123122820696,Baja (2-5 mi),Templada (40-60°F)
Russia,2017,May,Thursday,Morning,Rural,Street,Windy,98.64269778625136,3,72,61+,Female,0.1562846395246108,1,Moderate,2,2,2,1,0,5.012030851505863,7677.067842248281,Dry,Distracted Driving,8,16229.839052287572,1757.1808742515786,South America,2576.87218702307,Cartagena,Neblina,85.45013631131991,8.777971850553378,Media (5-10 mi),Muy Cálida (>80°F)
Brazil,2007,September,Friday,Evening,Urban,Highway,Clear,170.05339082629894,1,61,61+,Male,0.0057448427431486,0,Moderate,2,0,2,4,1,49.56078853964632,9202.39977956165,Dry,Weather,4,27954.58410631476,74028.57189372595,North America,1987.255386974022,Bogotá,Lluvia Fuerte,66.24106791169469,2.615544048099998,Baja (2-5 mi),Cálida (60-80°F)
Germany,2018,July,Thursday,Afternoon,Rural,Main Road,Clear,171.10970882378516,3,66,26-40,Female,0.2485598510984531,1,Moderate,2,0,2,3,2,40.896427621496514,5106.260508447987,Snow-covered,Speeding,4,31184.199803822197,65502.349165153966,Asia,4107.225592945552,Barranquilla,Lluvia Leve,75.97471803926948,4.867192841081498,Baja (2-5 mi),Cálida (60-80°F)
Australia,2013,January,Monday,Evening,Urban,Main Road,Snowy,73.47438061593208,1,106,<18,Female,0.0960219336379522,0,Moderate,1,0,2,13,3,30.33158815768896,1841.4869906421395,Icy,Mechanical Failure,3,31982.844486922328,91740.9162553434,Australia,3830.3742340450062,Cali,Neblina,60.835051486899204,4.239163886958647,Baja (2-5 mi),Cálida (60-80°F)
China,2021,September,Monday,Afternoon,Rural,Highway,Foggy,101.2202886993072,1,77,26-40,Male,0.2002905460448442,0,Poor,1,1,2,8,0,34.963685589397926,6192.6796338170425,Icy,Drunk Driving,9,38770.79434116775,7710.900907976268,North America,2043.251825346827,Medellín,Neblina,81.99655495837285,5.53036117171964,Media (5-10 mi),Muy Cálida (>80°F)
India,2011,April,Tuesday,Morning,Rural,Highway,Clear,409.1826026881462,2,99,41-60,Male,0.1059588436348238,1,Moderate,2,1,2,11,1,42.0506228110169,9183.711410713311,Dry,Mechanical Failure,2,26011.537044279903,34280.740826278605,North America,4102.543822123534,Medellín,Lluvia Leve,72.32625326322511,6.090216676337776,Media (5-10 mi),Cálida (60-80°F)
Brazil,2009,July,Friday,Night,Rural,Highway,Foggy,488.39743547952105,3,115,61+,Male,0.0423035194396371,0,Moderate,0,2,2,12,3,26.874604863901915,8975.800099727101,Icy,Distracted Driving,3,22672.717516717945,4146.553878111261,Europe,4564.75915764872,Cali,Nublado,63.20269361005376,5.928033793031169,Media (5-10 mi),Cálida (60-80°F)
Russia,2004,August,Saturday,Afternoon,Urban,Highway,Rainy,210.5626325452389,3,93,<18,Male,0.080873697762794,0,Good,1,0,2,8,4,20.73039840202116,9009.377548502447,Dry,Mechanical Failure,7,35168.08922891752,44711.76615232528,Asia,606.1226076205605,Barranquilla,Neblina,84.47021609051049,1.2862164523032578,Muy Baja (0-2 mi),Muy Cálida (>80°F)
Canada,2005,April,Wednesday,Night,Urban,Highway,Windy,143.14358269381154,3,113,41-60,Female,0.1589019825229329,1,Good,1,1,2,19,1,33.16574471877314,5701.766622694262,Wet,Speeding,3,42227.86458319341,85654.09849052875,Australia,2373.2217056354552,Bogotá,Lluvia Fuerte,72.64526741946753,4.191624209256566,Baja (2-5 mi),Cálida (60-80°F)
Brazil,2013,May,Monday,Morning,Urban,Street,Foggy,402.0283225407883,2,66,26-40,Female,0.1434249850409532,0,Moderate,1,2,2,19,3,18.21092584166498,210.56207504357184,Snow-covered,Speeding,6,28036.44789980865,29110.67252496257,South America,1019.462807918386,Barranquilla,Nublado,70.09940030098697,2.32247069988371,Baja (2-5 mi),Cálida (60-80°F)
Germany,2015,July,Saturday,Evening,Rural,Street,Rainy,492.66706282086034,3,114,26-40,Male,0.1937937450120346,0,Moderate,2,1,2,9,1,56.88962618482349,4124.537390250191,Wet,Mechanical Failure,9,37230.10277506428,35933.28214659191,North America,1935.443422439032,Cali,Nublado,53.21181844765833,2.3805733264532063,Baja (2-5 mi),Templada (40-60°F)
USA,2006,April,Saturday,Morning,Rural,Highway,Rainy,266.8902233823856,3,88,41-60,Male,0.2301960371793309,1,Poor,2,1,2,4,3,47.783688609129385,7984.965488590445,Icy,Speeding,0,34431.64322172024,96732.3143715111,Asia,3336.507665045253,Barranquilla,Nublado,59.17844982149036,5.838210653305418,Media (5-10 mi),Templada (40-60°F)
Canada,2008,January,Thursday,Evening,Urban,Street,Clear,293.9028234209967,1,105,18-25,Female,0.1501703555963657,0,Poor,0,0,2,1,3,17.146498522531992,4355.58298019356,Wet,Weather,3,24970.16406782714,33370.01792874643,Australia,1365.2986617917184,Bogotá,Nublado,90.66691013659793,2.595661920692608,Baja (2-5 mi),Muy Cálida (>80°F)
India,2004,August,Tuesday,Night,Urban,Highway,Clear,462.73314240361503,4,115,26-40,Male,0.1781013831454185,1,Good,1,2,2,17,2,40.06440933631404,608.2774039333037,Dry,Drunk Driving,1,29697.70440588232,39661.10794888129,Australia,2440.807041265617,Barranquilla,Despejado,54.94725464841052,7.031130482267859,Media (5-10 mi),Templada (40-60°F)
Germany,2013,April,Thursday,Evening,Rural,Highway,Rainy,382.5422963339676,2,105,61+,Female,0.0718323405557585,0,Poor,2,0,2,19,2,22.378748808161784,158.0372346737132,Icy,Weather,0,27151.544034835264,87746.20373538739,North America,2198.216086217458,Bogotá,Lluvia Leve,51.37353248054525,6.246072077928624,Media (5-10 mi),Templada (40-60°F)
Canada,2009,June,Sunday,Afternoon,Urban,Highway,Windy,411.51954702606207,2,108,18-25,Female,0.0187380708353203,0,Poor,0,2,2,13,4,17.18917782420953,8567.230909213364,Icy,Drunk Driving,2,43361.09457501436,4906.830134734533,South America,3899.915304193199,Cali,Lluvia Leve,94.51643536835147,9.246434029336312,Media (5-10 mi),Muy Cálida (>80°F)
USA,2011,March,Wednesday,Afternoon,Rural,Highway,Snowy,330.9115598611074,3,78,61+,Female,0.2465228098396245,0,Moderate,0,0,2,17,0,21.520328660825008,7459.967478339471,Snow-covered,Speeding,0,33563.008675383295,80418.08694899098,Asia,3681.913956736436,Barranquilla,Despejado,78.16137317658223,9.500764971681793,Media (5-10 mi),Cálida (60-80°F)
